threshold,pending_count,pending_ratio,exact_match_acc_human_100%,exact_match_acc_human_90%,exact_match_acc_human_80%,macro_f1_human_100%
0.951,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9515,9,0.028,0.9128,0.91,0.9072,0.9504
0.952,9,0.028,0.9128,0.91,0.9072,0.9504
0.9525,9,0.028,0.9128,0.91,0.9072,0.9504
0.953,9,0.028,0.9128,0.91,0.9072,0.9504
0.9535,9,0.028,0.9128,0.91,0.9072,0.9504
0.954,9,0.028,0.9128,0.91,0.9072,0.9504
0.9545,9,0.028,0.9128,0.91,0.9072,0.9504
0.955,9,0.028,0.9128,0.91,0.9072,0.9504
0.9555,9,0.028,0.9128,0.91,0.9072,0.9504
0.956,9,0.028,0.9128,0.91,0.9072,0.9504
0.9565,9,0.028,0.9128,0.91,0.9072,0.9504
0.957,9,0.028,0.9128,0.91,0.9072,0.9504
0.9575,9,0.028,0.9128,0.91,0.9072,0.9504
0.958,9,0.028,0.9128,0.91,0.9072,0.9504
0.9585,9,0.028,0.9128,0.91,0.9072,0.9504
0.959,9,0.028,0.9128,0.91,0.9072,0.9504
0.9595,9,0.028,0.9128,0.91,0.9072,0.9504
0.96,9,0.028,0.9128,0.91,0.9072,0.9504
0.9605,9,0.028,0.9128,0.91,0.9072,0.9504
0.961,9,0.028,0.9128,0.91,0.9072,0.9504
0.9615,9,0.028,0.9128,0.91,0.9072,0.9504
0.962,9,0.028,0.9128,0.91,0.9072,0.9504
0.9625,9,0.028,0.9128,0.91,0.9072,0.9504
0.963,9,0.028,0.9128,0.91,0.9072,0.9504
0.9635,9,0.028,0.9128,0.91,0.9072,0.9504
0.964,9,0.028,0.9128,0.91,0.9072,0.9504
0.9645,9,0.028,0.9128,0.91,0.9072,0.9504
0.965,9,0.028,0.9128,0.91,0.9072,0.9504
0.9655,9,0.028,0.9128,0.91,0.9072,0.9504
0.966,9,0.028,0.9128,0.91,0.9072,0.9504
0.9665,9,0.028,0.9128,0.91,0.9072,0.9504
0.967,9,0.028,0.9128,0.91,0.9072,0.9504
0.9675,9,0.028,0.9128,0.91,0.9072,0.9504
0.968,9,0.028,0.9128,0.91,0.9072,0.9504
0.9685,9,0.028,0.9128,0.91,0.9072,0.9504
0.969,9,0.028,0.9128,0.91,0.9072,0.9504
0.9695,9,0.028,0.9128,0.91,0.9072,0.9504
0.97,9,0.028,0.9128,0.91,0.9072,0.9504
0.9705,9,0.028,0.9128,0.91,0.9072,0.9504
0.971,9,0.028,0.9128,0.91,0.9072,0.9504
0.9715,9,0.028,0.9128,0.91,0.9072,0.9504
0.972,9,0.028,0.9128,0.91,0.9072,0.9504
0.9725,9,0.028,0.9128,0.91,0.9072,0.9504
0.973,9,0.028,0.9128,0.91,0.9072,0.9504
0.9735,9,0.028,0.9128,0.91,0.9072,0.9504
0.974,9,0.028,0.9128,0.91,0.9072,0.9504
0.9745,10,0.0312,0.9159,0.9128,0.9097,0.9516
0.975,10,0.0312,0.9159,0.9128,0.9097,0.9516
0.9755,10,0.0312,0.9159,0.9128,0.9097,0.9516
0.976,11,0.0343,0.9159,0.9125,0.909,0.9516
0.9765,11,0.0343,0.9159,0.9125,0.909,0.9516
0.977,11,0.0343,0.9159,0.9125,0.909,0.9516
0.9775,12,0.0374,0.9159,0.9121,0.9084,0.9516
0.978,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.9785,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.979,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.9795,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.98,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.9805,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.981,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.9815,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.982,13,0.0405,0.9159,0.9118,0.9078,0.9516
0.9825,14,0.0436,0.9159,0.9115,0.9072,0.9516
0.983,14,0.0436,0.9159,0.9115,0.9072,0.9516
0.9835,15,0.0467,0.919,0.9143,0.9097,0.953
0.984,15,0.0467,0.919,0.9143,0.9097,0.953
0.9845,15,0.0467,0.919,0.9143,0.9097,0.953
0.985,15,0.0467,0.919,0.9143,0.9097,0.953
0.9855,16,0.0498,0.919,0.914,0.909,0.953
0.986,16,0.0498,0.919,0.914,0.909,0.953
0.9865,16,0.0498,0.919,0.914,0.909,0.953
0.987,16,0.0498,0.919,0.914,0.909,0.953
0.9875,16,0.0498,0.919,0.914,0.909,0.953
0.988,16,0.0498,0.919,0.914,0.909,0.953
0.9885,17,0.053,0.919,0.9137,0.9084,0.953
0.989,18,0.0561,0.919,0.9134,0.9078,0.953
0.9895,18,0.0561,0.919,0.9134,0.9078,0.953
0.99,18,0.0561,0.919,0.9134,0.9078,0.953
0.9905,18,0.0561,0.919,0.9134,0.9078,0.953
0.991,18,0.0561,0.919,0.9134,0.9078,0.953
0.9915,18,0.0561,0.919,0.9134,0.9078,0.953
0.992,18,0.0561,0.919,0.9134,0.9078,0.953
0.9925,18,0.0561,0.919,0.9134,0.9078,0.953
0.993,18,0.0561,0.919,0.9134,0.9078,0.953
0.9935,18,0.0561,0.919,0.9134,0.9078,0.953
0.994,19,0.0592,0.9221,0.9162,0.9103,0.9542
0.9945,19,0.0592,0.9221,0.9162,0.9103,0.9542
0.995,19,0.0592,0.9221,0.9162,0.9103,0.9542
0.9955,20,0.0623,0.9221,0.9159,0.9097,0.9542
0.996,20,0.0623,0.9221,0.9159,0.9097,0.9542
0.9965,21,0.0654,0.9252,0.9187,0.9121,0.9556
0.997,21,0.0654,0.9252,0.9187,0.9121,0.9556
0.9975,21,0.0654,0.9252,0.9187,0.9121,0.9556
0.998,21,0.0654,0.9252,0.9187,0.9121,0.9556
0.9985,22,0.0685,0.9252,0.9184,0.9115,0.9556
0.999,23,0.0717,0.9283,0.9212,0.914,0.9568
0.9995,26,0.081,0.9283,0.9202,0.9121,0.9568
1.0,42,0.1308,0.947,0.934,0.9209,0.9678
