threshold,pending_count,pending_ratio,exact_match_acc_human_100%,exact_match_acc_human_90%,exact_match_acc_human_80%
0.579,0,0.0,0.9065,0.9065,0.9065
0.5795,0,0.0,0.9065,0.9065,0.9065
0.58,0,0.0,0.9065,0.9065,0.9065
0.5805,0,0.0,0.9065,0.9065,0.9065
0.581,0,0.0,0.9065,0.9065,0.9065
0.5815,0,0.0,0.9065,0.9065,0.9065
0.582,0,0.0,0.9065,0.9065,0.9065
0.5825,0,0.0,0.9065,0.9065,0.9065
0.583,0,0.0,0.9065,0.9065,0.9065
0.5835,0,0.0,0.9065,0.9065,0.9065
0.584,0,0.0,0.9065,0.9065,0.9065
0.5845,0,0.0,0.9065,0.9065,0.9065
0.585,0,0.0,0.9065,0.9065,0.9065
0.5855,0,0.0,0.9065,0.9065,0.9065
0.586,0,0.0,0.9065,0.9065,0.9065
0.5865,0,0.0,0.9065,0.9065,0.9065
0.587,0,0.0,0.9065,0.9065,0.9065
0.5875,0,0.0,0.9065,0.9065,0.9065
0.588,0,0.0,0.9065,0.9065,0.9065
0.5885,0,0.0,0.9065,0.9065,0.9065
0.589,0,0.0,0.9065,0.9065,0.9065
0.5895,0,0.0,0.9065,0.9065,0.9065
0.59,0,0.0,0.9065,0.9065,0.9065
0.5905,0,0.0,0.9065,0.9065,0.9065
0.591,1,0.0031,0.9065,0.9062,0.9059
0.5915,1,0.0031,0.9065,0.9062,0.9059
0.592,1,0.0031,0.9065,0.9062,0.9059
0.5925,1,0.0031,0.9065,0.9062,0.9059
0.593,1,0.0031,0.9065,0.9062,0.9059
0.5935,1,0.0031,0.9065,0.9062,0.9059
0.594,1,0.0031,0.9065,0.9062,0.9059
0.5945,1,0.0031,0.9065,0.9062,0.9059
0.595,1,0.0031,0.9065,0.9062,0.9059
0.5955,1,0.0031,0.9065,0.9062,0.9059
0.596,1,0.0031,0.9065,0.9062,0.9059
0.5965,1,0.0031,0.9065,0.9062,0.9059
0.597,1,0.0031,0.9065,0.9062,0.9059
0.5975,1,0.0031,0.9065,0.9062,0.9059
0.598,1,0.0031,0.9065,0.9062,0.9059
0.5985,1,0.0031,0.9065,0.9062,0.9059
0.599,1,0.0031,0.9065,0.9062,0.9059
0.5995,1,0.0031,0.9065,0.9062,0.9059
0.6,1,0.0031,0.9065,0.9062,0.9059
0.6005,1,0.0031,0.9065,0.9062,0.9059
0.601,1,0.0031,0.9065,0.9062,0.9059
0.6015,1,0.0031,0.9065,0.9062,0.9059
0.602,1,0.0031,0.9065,0.9062,0.9059
0.6025,1,0.0031,0.9065,0.9062,0.9059
0.603,1,0.0031,0.9065,0.9062,0.9059
0.6035,1,0.0031,0.9065,0.9062,0.9059
0.604,1,0.0031,0.9065,0.9062,0.9059
0.6045,1,0.0031,0.9065,0.9062,0.9059
0.605,1,0.0031,0.9065,0.9062,0.9059
0.6055,1,0.0031,0.9065,0.9062,0.9059
0.606,1,0.0031,0.9065,0.9062,0.9059
0.6065,1,0.0031,0.9065,0.9062,0.9059
0.607,1,0.0031,0.9065,0.9062,0.9059
0.6075,1,0.0031,0.9065,0.9062,0.9059
0.608,1,0.0031,0.9065,0.9062,0.9059
0.6085,1,0.0031,0.9065,0.9062,0.9059
0.609,1,0.0031,0.9065,0.9062,0.9059
0.6095,1,0.0031,0.9065,0.9062,0.9059
0.61,1,0.0031,0.9065,0.9062,0.9059
0.6105,1,0.0031,0.9065,0.9062,0.9059
0.611,1,0.0031,0.9065,0.9062,0.9059
0.6115,1,0.0031,0.9065,0.9062,0.9059
0.612,1,0.0031,0.9065,0.9062,0.9059
0.6125,1,0.0031,0.9065,0.9062,0.9059
0.613,1,0.0031,0.9065,0.9062,0.9059
0.6135,2,0.0062,0.9097,0.909,0.9084
0.614,2,0.0062,0.9097,0.909,0.9084
0.6145,2,0.0062,0.9097,0.909,0.9084
0.615,2,0.0062,0.9097,0.909,0.9084
0.6155,2,0.0062,0.9097,0.909,0.9084
0.616,2,0.0062,0.9097,0.909,0.9084
0.6165,2,0.0062,0.9097,0.909,0.9084
0.617,2,0.0062,0.9097,0.909,0.9084
0.6175,2,0.0062,0.9097,0.909,0.9084
0.618,2,0.0062,0.9097,0.909,0.9084
0.6185,2,0.0062,0.9097,0.909,0.9084
0.619,2,0.0062,0.9097,0.909,0.9084
0.6195,2,0.0062,0.9097,0.909,0.9084
0.62,2,0.0062,0.9097,0.909,0.9084
0.6205,2,0.0062,0.9097,0.909,0.9084
0.621,2,0.0062,0.9097,0.909,0.9084
